team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,Manchester City,2,38.0,27,0,1,1,2,25.5,0.28,+0.5,+0.01,114,239,47.7,996,183,15.0,26.2,170,52.9,45.7,286,21,7.3,90,2.37,18.8,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,Manchester Utd,2,38.0,28,1,1,5,2,39.4,0.28,+13.4,+0.35,238,627,38.0,817,152,48.5,39.6,297,77.8,55.8,501,17,3.4,21,0.55,12.8,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
b2b47a98,/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,Newcastle Utd,3,38.0,47,4,0,3,3,48.8,0.30,+4.8,+0.13,293,801,36.6,880,115,58.8,38.5,339,83.8,56.4,601,39,6.5,32,0.84,12.9,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
33c895d4,/en/squads/33c895d4/2017-2018/Southampton-Stats,Southampton,2,38.0,56,1,1,6,0,46.3,0.28,-9.7,-0.25,200,683,29.3,664,118,61.6,43.4,304,90.1,59.3,569,29,5.1,24,0.63,14.1,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
17892952,/en/squads/17892952/2017-2018/Stoke-City-Stats,Stoke City,2,38.0,68,5,0,9,2,66.5,0.29,+0.5,+0.01,402,1029,39.1,1003,117,70.3,42.9,361,89.8,62.2,648,26,4.0,43,1.13,18.6,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
fb10988f,/en/squads/fb10988f/2017-2018/Swansea-City-Stats,Swansea City,1,38.0,56,3,1,5,2,59.5,0.28,+5.5,+0.14,315,812,38.8,914,159,54.5,42.2,358,87.7,59.9,615,42,6.8,22,0.58,11.4,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
361ca564,/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,Tottenham,3,38.0,36,2,1,7,1,35.0,0.27,0.0,0.00,159,397,40.1,972,174,29.4,33.4,244,45.5,40.8,452,19,4.2,78,2.05,15.6,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
2abfe087,/en/squads/2abfe087/2017-2018/Watford-Stats,Watford,2,38.0,64,6,1,9,1,55.9,0.33,-7.1,-0.19,320,804,39.8,889,146,66.1,42.3,260,83.1,56.9,524,25,4.8,27,0.71,12.2,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
60c6b05f,/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,West Brom,2,38.0,56,1,2,7,2,46.0,0.30,-8.0,-0.21,353,920,38.4,821,70,71.7,48.5,347,95.4,65.4,614,40,6.5,27,0.71,12.8,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
7c21e445,/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,West Ham,2,38.0,68,5,1,10,1,60.6,0.31,-6.4,-0.17,329,914,36.0,824,99,72.5,47.7,339,93.5,62.8,600,17,2.8,42,1.11,16.0,9,2017-2018,8374735a-64e5-4a81-a936-50d3f11aae30
